Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000254827,SLC22A18AS,Gene Expression,0.0032065407007272452,0.27792421201726647,0.3266007145512479,846,0.07293776808701376,804
ENSG00000168517,HEXIM2,Gene Expression,0.0032041315271961446,0.27861238998911464,0.3273242701374065,2088,0.17456174701325058,1876
ENSG00000235118,FAM237A,Gene Expression,0.003203095436966871,0.27554157120998246,0.32401149617292546,170,0.016197505881072383,169
ENSG00000111886,GABRR2,Gene Expression,0.003202986513619843,0.2779660022918322,0.3266285813494906,427,0.037824922714714646,417
ENSG00000093000,NUP50,Gene Expression,0.003202086793090463,0.27902146926498306,0.32778355946615817,4645,0.3844036140800699,3720
ENSG00000186897,C1QL4,Gene Expression,0.0032009204497561667,0.27751319297802146,0.3262025685610116,254,0.022840324677778304,251
ENSG00000170469,SPATA24,Gene Expression,0.003196852037042843,0.27972841362647927,0.32854996787681057,3052,0.2539677542609108,2633
ENSG00000213973,ZNF99,Gene Expression,0.0031947164866962135,0.2756398367109312,0.32410595493784183,68,0.005674496479687589,67
ENSG00000131355,ADGRE3,Gene Expression,0.0031941007207082765,0.2785744212843464,0.32730094402671533,284,0.026520312459465383,277
ENSG00000023041,ZDHHC6,Gene Expression,0.0031917612801791503,0.28053877238498437,0.32937329942977794,5381,0.45008461208964906,4162
ENSG00000106004,HOXA5,Gene Expression,0.0031909051904549296,0.2778072466292887,0.32650573301317926,179,0.017565570631183993,178
ENSG00000156521,TYSND1,Gene Expression,0.0031891224979940964,0.28087981305767395,0.32973085642795674,3519,0.3013911570800767,2976
ENSG00000120903,CHRNA2,Gene Expression,0.003187971294492224,0.2795517171616435,0.3283637767271492,283,0.027994204349761416,276
ENSG00000277399,GPR179,Gene Expression,0.0031765264275287345,0.2800698574301226,0.3288654960946767,176,0.016969618089799895,172
ENSG00000198798,MAGEB3,Gene Expression,0.0031760903020100584,0.27933002747277413,0.32812470851680897,100,0.007834058325061831,100
ENSG00000237524,TEX51,Gene Expression,0.0031758879016349976,0.2800031563315051,0.3288299123718943,171,0.01692350444908056,171
ENSG00000141434,MEP1B,Gene Expression,0.003174385712532861,0.28004648519544073,0.3288594229542093,164,0.016387824131561483,164
ENSG00000102021,LUZP4,Gene Expression,0.003171411257931048,0.27552093421101276,0.3240083150184699,57,0.004798651632999633,57
ENSG00000109424,UCP1,Gene Expression,0.0031692868352222324,0.28317642971776236,0.3322973703448661,448,0.0350096831711258,434
ENSG00000164007,CLDN19,Gene Expression,0.0031652345310122275,0.27691949874635857,0.3255258878959048,102,0.011576645789979263,102
ENSG00000181031,RPH3AL,Gene Expression,0.003163349655330874,0.28436798462816615,0.3335223363784457,1040,0.0885886888081947,995
ENSG00000145414,NAF1,Gene Expression,0.0031622395022410607,0.2848527741304874,0.33404755813627834,3282,0.2660971558653335,2767
ENSG00000109452,INPP4B,Gene Expression,0.003162228477095603,0.2847198149107373,0.33391330795236657,1447,0.12217262224688312,1337
ENSG00000188340,OR6N2,Gene Expression,0.0031619372040811405,0.28328157622321193,0.3323991688276652,177,0.014058779284362454,176
ENSG00000196890,HIST3H2BB,Gene Expression,0.003158841169989732,0.2849464470569165,0.3341140397061275,664,0.05637307028597759,649
ENSG00000173894,CBX2,Gene Expression,0.0031555566249719205,0.2855866347405751,0.3347560754542622,1008,0.0825038023211876,950
ENSG00000182346,DAOA,Gene Expression,0.0031538866945689504,0.28385894727312744,0.3329901524558943,152,0.011660021370863645,151
ENSG00000164818,DNAAF5,Gene Expression,0.003153014607369114,0.2862801414512217,0.3354819298191922,6513,0.5291654440559002,4788
ENSG00000179133,C10orf67,Gene Expression,0.003152224581337973,0.2841334670800837,0.33329054899182237,183,0.01688662877521741,182
ENSG00000187908,DMBT1,Gene Expression,0.0031511490925296716,0.28519250186567424,0.3343591562555715,285,0.026801432898374174,280
ENSG00000242866,STRC,Gene Expression,0.0031478321164113148,0.28522967588666237,0.3343593495261517,227,0.020355426021031305,224
ENSG00000186924,KRTAP22-1,Gene Expression,0.0031444781702876417,0.28502953490581673,0.33418977783487136,200,0.0206973195098977,196
ENSG00000175664,TEX26,Gene Expression,0.003142850333027772,0.2871858942565231,0.3364997032177625,585,0.04702401579094385,568
ENSG00000109943,CRTAM,Gene Expression,0.003141117110463066,0.2872267671108393,0.3365257719443493,444,0.03872048501105231,436
ENSG00000197651,CCER1,Gene Expression,0.0031383074451492173,0.28487924110542706,0.3340569152789903,132,0.01224601301370116,132
ENSG00000188386,PPP3R2,Gene Expression,0.0031366177950518637,0.28626316045497613,0.3354819298191922,221,0.021081553391481093,215
ENSG00000166349,RAG1,Gene Expression,0.0031354723655459883,0.28839679204003055,0.33785280312314003,759,0.0625152052847417,731
ENSG00000121381,TAS2R9,Gene Expression,0.003134764336152228,0.2882815478349312,0.33773969317443897,489,0.04104289689760226,484
ENSG00000148308,GTF3C5,Gene Expression,0.0031284305764579024,0.28995346622698426,0.33951205150963687,6600,0.5388207726991827,4811
ENSG00000183378,OVCH2,Gene Expression,0.0031274292814873874,0.28594280174151154,0.3351518217869338,139,0.012548226146150416,137
ENSG00000173214,MFSD4B,Gene Expression,0.0031256838897841693,0.2903332297214398,0.33990094128785125,4000,0.3261041897580167,3264
ENSG00000078900,TP73,Gene Expression,0.003125510598259534,0.2888763189135375,0.3383048938005515,289,0.024275002133945293,284
ENSG00000127191,TRAF2,Gene Expression,0.0031251319491099275,0.2903641102614434,0.3399150701855536,2883,0.24354551423380735,2494
ENSG00000214376,VSTM5,Gene Expression,0.0031234640826758907,0.2891241418128614,0.33857317682544347,238,0.020296912242354293,231
ENSG00000169214,OR6F1,Gene Expression,0.003118237931858109,0.2887963258161861,0.3382331352847204,199,0.01948673639064443,196
ENSG00000138379,MSTN,Gene Expression,0.0031164598429295745,0.2914953781497194,0.3411730786233501,1144,0.09388200944685372,1089
ENSG00000187815,ZFP69,Gene Expression,0.0031152531202628766,0.2916553981113621,0.3413161521032514,1134,0.09446648897246578,1073
ENSG00000101247,NDUFAF5,Gene Expression,0.003113557900427194,0.29216414045126493,0.34184509834966686,4210,0.3460237155203603,3449
ENSG00000136206,SPDYE1,Gene Expression,0.0031127592766544547,0.2884452236683581,0.3378657297072192,150,0.015329761680805291,149
ENSG00000134193,REG4,Gene Expression,0.00311262215267172,0.28865337948161307,0.33808763297162553,136,0.011653809245868337,134
ENSG00000124019,FAM124B,Gene Expression,0.003111736004401785,0.29171378311615426,0.3413623694790358,512,0.046594229327508806,495
ENSG00000164291,ARSK,Gene Expression,0.003108911342567994,0.29263061426671433,0.3423687237234694,1103,0.08922833678210063,1049
ENSG00000178445,GLDC,Gene Expression,0.0031026336953162955,0.2935978785401412,0.34334477168738664,1383,0.11640487688742271,1295
ENSG00000221937,TAS2R40,Gene Expression,0.0030970737850813247,0.29335852612082003,0.3431092762299888,282,0.02388529649397664,278
ENSG00000188603,CLN3,Gene Expression,0.0030934217843498644,0.2952454712638577,0.3451151779186599,7288,0.6122840391628818,5257
ENSG00000164362,TERT,Gene Expression,0.003091017854940324,0.2884341015542484,0.3378657297072192,70,0.007092453086633098,70
ENSG00000187116,LILRA5,Gene Expression,0.0030895937572957277,0.29290427712839673,0.342644528255406,200,0.019624073847049894,199
ENSG00000267467,APOC4,Gene Expression,0.003087168063436646,0.2928250230845588,0.34257399430980207,157,0.015845784690085716,157
ENSG00000196967,ZNF585A,Gene Expression,0.003086856311761001,0.2961472067380764,0.34603491196005576,2297,0.18549519660637304,2029
ENSG00000198081,ZBTB14,Gene Expression,0.003086288275426187,0.2962799489436918,0.3461676299685462,3605,0.2976490233158475,3016
ENSG00000174951,FUT1,Gene Expression,0.0030859379705829395,0.295717644989157,0.34560003410575496,608,0.05581742268960455,583
ENSG00000089116,LHX5,Gene Expression,0.0030832742275733235,0.29346252840367115,0.3432087006942352,151,0.014408723893195053,151
ENSG00000147687,TATDN1,Gene Expression,0.0030798303715757515,0.2972067002407741,0.3472279753427226,2380,0.19563263854643212,2091
ENSG00000121634,GJA8,Gene Expression,0.003075121070644492,0.29435197959940207,0.3441598239537722,186,0.018565444507525085,186
ENSG00000156983,BRPF1,Gene Expression,0.0030743347976838983,0.2981313026954071,0.34819562461400755,4925,0.4032404045206907,3864
ENSG00000112273,HDGFL1,Gene Expression,0.00307416824410906,0.2954971041406451,0.34536462967123654,194,0.01929034775839306,194
ENSG00000100429,HDAC10,Gene Expression,0.003073749003819996,0.2982129319028428,0.348252478304454,4171,0.35072135806146365,3415
ENSG00000108849,PPY,Gene Expression,0.0030727290820520303,0.2951042055854849,0.34497236790607017,157,0.013248773678400135,157
ENSG00000243284,VSIG8,Gene Expression,0.00306973606916204,0.2977586669431782,0.34780537546035856,420,0.03735099470779368,410
ENSG00000176547,OR4C3,Gene Expression,0.0030696423177961115,0.2938507958021064,0.34361830373726765,125,0.012321488689359493,125
ENSG00000204889,KRT40,Gene Expression,0.003067431975208827,0.29472777300460073,0.3445769091180932,136,0.014030540241064607,133
ENSG00000182791,CCDC87,Gene Expression,0.0030648374922213387,0.298569858808607,0.3486176916841822,441,0.040053076429638054,426
ENSG00000174370,C11orf45,Gene Expression,0.0030607346221974154,0.2997394339754802,0.3498599578013074,809,0.0736852731514242,770
ENSG00000163508,EOMES,Gene Expression,0.0030535305017294167,0.3002830982410818,0.35039168886781447,334,0.03008955900276598,328
ENSG00000148200,NR6A1,Gene Expression,0.003045190002403759,0.30211543063039237,0.3523250107177333,765,0.06642270355800893,730
ENSG00000174225,ARL13A,Gene Expression,0.003043817014927176,0.29821852879544064,0.348252478304454,92,0.008160724318410039,92
ENSG00000164778,EN2,Gene Expression,0.0030424275204099247,0.3016542793022867,0.35182857280268903,371,0.03673989294148747,365
ENSG00000115514,TXNDC9,Gene Expression,0.00303985470987513,0.30333498908984513,0.35356469603047425,2331,0.19288495288013063,2050
ENSG00000186509,OR9Q1,Gene Expression,0.0030348997252821297,0.30154612014379323,0.3517291875849332,198,0.01861742606676579,194
ENSG00000182759,MAFA,Gene Expression,0.003034141061522314,0.3035402626362902,0.3537355050354806,617,0.05398267890295344,592
ENSG00000196131,VN1R2,Gene Expression,0.003033631785044668,0.3009181319607501,0.35106467758256676,161,0.015063388795367666,159
ENSG00000102245,CD40LG,Gene Expression,0.0030335327290608462,0.3013919619487784,0.3515720697516124,171,0.01833840845195675,168
ENSG00000189134,NKAPL,Gene Expression,0.0030335088937934102,0.3033719977381155,0.35356882316387017,391,0.036827661808639243,375
ENSG00000129437,KLK14,Gene Expression,0.003032314917399134,0.2821550540768889,0.3311418337305343,30,0.003663278135559029,30
ENSG00000162782,TDRD5,Gene Expression,0.0030316107375879453,0.3024520532292376,0.3526492966250948,211,0.01944103063659925,211
ENSG00000230626,AC011005.1,Gene Expression,0.003028458823269598,0.3031370967105924,0.3533568286216176,224,0.01960689772921728,221
ENSG00000128710,HOXD10,Gene Expression,0.0030217101986023203,0.3037002100001387,0.35389907742115995,257,0.02758127302237048,253
ENSG00000149380,P4HA3,Gene Expression,0.00302137612365025,0.3053348864523886,0.35573512562436066,355,0.03200753575078657,346
ENSG00000071909,MYO3B,Gene Expression,0.003015926757107993,0.30413461250191887,0.35438242814839566,136,0.012135359714416342,134
ENSG00000157992,KRTCAP3,Gene Expression,0.003015582337816962,0.30701772105993363,0.35753436464500776,1513,0.1285909962260105,1421
ENSG00000197919,IFNA1,Gene Expression,0.003014681795352897,0.3054072639266523,0.3557965088259626,207,0.01869169423794832,204
ENSG00000058453,CROCC,Gene Expression,0.003012175742376683,0.3076557370689983,0.3582081005928043,2577,0.22920054262067222,2285
ENSG00000180386,KRTAP9-7,Gene Expression,0.003010766724202549,0.3028358865615557,0.35305127003553455,108,0.01025348650490702,107
ENSG00000215262,KCNU1,Gene Expression,0.003008310350483924,0.3064496239319392,0.35694180718276347,199,0.01768876833670909,195
ENSG00000173809,TDRD12,Gene Expression,0.003007491773284975,0.3052983793981767,0.35571552858819033,138,0.012787952191315349,137
ENSG00000170369,CST2,Gene Expression,0.0030064564356137584,0.3002823622999764,0.35039168886781447,84,0.008863225089978005,83
ENSG00000173578,XCR1,Gene Expression,0.0030058854552585603,0.3064407975379395,0.35694180718276347,243,0.024265995898128254,238
ENSG00000016402,IL20RA,Gene Expression,0.0030026635371660343,0.3085737916650544,0.3591844257937169,535,0.04540814060397809,524
ENSG00000100450,GZMH,Gene Expression,0.0030012602465077022,0.307184939309588,0.35770604294547564,211,0.020119590944230537,207
ENSG00000197776,KLHDC1,Gene Expression,0.0029984663514031223,0.3098717683773651,0.36052741779550423,4575,0.3765425984355556,3652
ENSG00000088356,PDRG1,Gene Expression,0.002997195591986343,0.31005554675832636,0.360700082048429,3642,0.3019561080192764,3061
ENSG00000216588,IGSF23,Gene Expression,0.0029945039254149416,0.28658557921880323,0.3358180824192319,30,0.0032349307354648436,30
ENSG00000163114,PDHA2,Gene Expression,0.0029910986276902164,0.3084000889143286,0.3590053605587555,185,0.01699963897190787,184
ENSG00000121101,TEX14,Gene Expression,0.0029885160756343617,0.3094236982130405,0.36008094306765176,240,0.02165484325292677,238
ENSG00000179674,ARL14,Gene Expression,0.0029880667596514127,0.3092775328014383,0.35995721353875615,210,0.01955045388980463,209
ENSG00000074771,NOX3,Gene Expression,0.002982628446752201,0.3098540436505801,0.36052741779550423,169,0.014895261860835418,167
ENSG00000188931,CFAP126,Gene Expression,0.002982611915633899,0.30988717282539024,0.36052741779550423,134,0.011105377009257698,132
ENSG00000131914,LIN28A,Gene Expression,0.0029803911753570203,0.31076684385263964,0.36141121848319147,241,0.02147824584895239,238
ENSG00000116863,ADPRHL2,Gene Expression,0.0029797745474643873,0.3128392648405658,0.3636203923176864,6173,0.5082350007518861,4597
ENSG00000157093,LYZL4,Gene Expression,0.002979557862562474,0.3096459959174176,0.3603164284023582,148,0.014699667467158766,146
ENSG00000168528,SERINC2,Gene Expression,0.002976719423655833,0.31316463571298225,0.3639308488078962,1559,0.1281339001128666,1434
ENSG00000042832,TG,Gene Expression,0.0029761729574237956,0.31238294115654686,0.36319717931649476,366,0.031759344150886236,356
ENSG00000283516,LITAFD,Gene Expression,0.002974983949155217,0.3102399200334012,0.3608681031983729,196,0.018723281021676814,193
ENSG00000164815,ORC5,Gene Expression,0.002972316718802913,0.31396779830232013,0.3648051024065734,3265,0.2663202351941841,2778
ENSG00000152254,G6PC2,Gene Expression,0.0029720396265562206,0.31034182024240264,0.36096339555583995,154,0.015501763750809862,151
ENSG00000181781,ODF3L2,Gene Expression,0.0029714152096815714,0.31248376220316354,0.36326765098429914,297,0.029385230779607394,291
ENSG00000250799,PRODH2,Gene Expression,0.0029705696011744806,0.31018519012104373,0.36082767014080597,120,0.010212008733203267,119
ENSG00000153060,TEKT5,Gene Expression,0.0029703466987408616,0.3123809832029947,0.36319717931649476,233,0.020829836269556704,228
ENSG00000181652,ATG9B,Gene Expression,0.002969159337132877,0.31104349396466313,0.36170967257352926,134,0.012477869680682811,134
ENSG00000220008,LINGO3,Gene Expression,0.00296904855130692,0.3124552798591407,0.36325791093648263,236,0.02074360691641438,229
ENSG00000105954,NPVF,Gene Expression,0.002966993189859288,0.3128475631728791,0.3636203923176864,229,0.019507889001747925,229
ENSG00000225528,Z82206.1,Gene Expression,0.002963735080208518,0.31291111338283484,0.36367086304203017,163,0.015316952020681309,160
ENSG00000174697,LEP,Gene Expression,0.002962459606355863,0.3125091207423507,0.3632737585366402,195,0.018261621265713134,192
ENSG00000006837,CDKL3,Gene Expression,0.0029622167878332467,0.31542777175933545,0.36628948637014347,1290,0.10554729997628658,1208
ENSG00000118960,HS1BP3,Gene Expression,0.002959607678029446,0.3158094032382519,0.36670908727665147,1258,0.10675147999039031,1162
ENSG00000110169,HPX,Gene Expression,0.002958479316952343,0.31603666806647124,0.3669493995176114,1630,0.13757634134219843,1494
ENSG00000275152,CCL16,Gene Expression,0.0029552188162119374,0.3111852486406277,0.361851229660049,101,0.009855234002859517,99
ENSG00000172324,OR5A2,Gene Expression,0.002951849940390461,0.3148783604272505,0.3657219961792112,191,0.017660499789644245,188
ENSG00000162594,IL23R,Gene Expression,0.0029513265739888744,0.3141654755054062,0.3649878465188185,135,0.01225295165876825,135
ENSG00000114124,GRK7,Gene Expression,0.0029455781888144458,0.3164134649141772,0.367363290980805,254,0.023262127024637657,251
ENSG00000008438,PGLYRP1,Gene Expression,0.0029440895195741623,0.3153449807796327,0.36621688140029457,149,0.013706989943516516,148
ENSG00000163218,PGLYRP4,Gene Expression,0.0029439274550178344,0.3144652967727257,0.36531268145727025,97,0.008673704858232415,97
ENSG00000111796,KLRB1,Gene Expression,0.0029436972350130363,0.31759899782778067,0.36864497281108555,413,0.03797678155698244,395
